session_id,target
1,0.0022099061581677417
2,4.810497834064555e-09
3,1.872455100732586e-08
4,2.3548946217207197e-08
5,3.130279486951883e-05
6,0.00021846513486849435
7,0.0005479438287640114
8,0.00013227565820270542
9,0.0007951775294123001
10,0.10313704881281643
11,3.0364050786357453e-05
12,8.64405750531914e-05
13,0.0004375675466609696
14,0.3576732184502485
15,5.019683824309452e-05
16,0.004008973504849346
17,0.015200610375274712
18,3.19348797972112e-05
19,0.0009341601575396115
20,2.729484088522428e-07
21,0.062307126587376645
22,5.554156249025879e-08
23,2.866919173998066e-05
24,0.0003386200747726421
25,0.0717791530184529
26,4.599721878608645e-09
27,0.00062781823654584
28,3.691553597101303e-07
29,0.01456913412325146
30,0.00011073377098045556
31,0.0136743016350974
32,0.043833331900345766
33,0.0006206687298563324
34,9.343019120058288e-08
35,0.013394303045243106
36,0.00032650277278205146
37,6.2013200600687334e-09
38,1.3753140404659532e-08
39,0.00011073377098045556
40,2.9995801771197838e-05
41,0.0004425273213873308
42,0.0012580587340156513
43,1.8721224723914142e-06
44,1.4062523160264869e-05
45,0.24344653943430086
46,8.73031075710266e-06
47,0.009254393837427972
48,0.0005913993474354023
49,2.510204575665482e-05
50,9.503487360887914e-06
51,1.2407654312102535e-07
52,6.010679684317874e-06
53,0.0357363454851628
54,0.00010324633807214551
55,6.149319703920316e-06
56,0.001804889002882822
57,1.1777015703144323e-06
58,1.5455614441091255e-05
59,1.5879029023384524e-05
60,6.633390980347174e-06
61,9.051699635902215e-06
62,0.0013678665943987706
63,1.5022503543485178e-05
64,3.2162491723209474e-05
65,7.062585040006858e-06
66,1.196070208051618e-07
67,0.00019605859409599694
68,0.00015697823781255182
69,0.0914733213055899
70,0.00014672897460835736
71,0.0002719435884202212
72,1.5879029023384524e-05
73,0.03018916254016964
74,4.810497834064555e-09
75,2.8869946002819365e-05
76,0.0003599871761702599
77,0.00017104855752094643
78,0.0015258769323190152
79,7.263727941135089e-06
80,0.00012245679879021362
81,2.360727759777868e-05
82,3.912065015059753e-05
83,3.734261021262605e-08
84,0.24979229483205975
85,1.363394598800297e-05
86,6.214042848573215e-07
87,0.001198734216421622
88,0.0005867926507325895
89,0.00031458268646713524
90,0.018066630545092204
91,0.00013071563740926854
92,9.615201138272784e-06
93,0.032807276169553756
94,0.0008489916323520104
95,0.03878527632718581
96,3.386960089098696e-08
97,9.711839854131649e-05
98,6.851899163129271e-05
99,2.1821958571946442e-05
100,0.00010111358683104108
101,0.0005103571597952951
102,0.07066803915467965
103,0.0022695018277771694
104,0.00238811091130021
105,3.7355928773120636e-06
106,0.0002782601257232473
107,0.0003327350079778657
108,1.9314338098515972e-05
109,1.8135128786311207e-05
110,9.305698877186657e-05
111,0.0001464574601673064
112,2.5761193175506577e-07
113,0.015394769999274352
114,6.680427404494079e-06
115,0.00013017241899652445
116,0.0008127973746907911
117,0.0014484992858295222
118,0.004408240776308361
119,0.009803773093036178
120,0.0001470342817070182
121,3.890907953523635e-05
122,0.00011073377098045556
123,0.0002836631463792578
124,2.3091723684777756e-05
125,0.001632410068034668
126,4.5705660176037496e-07
127,5.226137611087125e-09
128,0.00035469035799774723
129,0.0030233216210564053
130,0.0012016114517127282
131,0.013169077638702774
132,0.0005479438287640114
133,0.0008454191785419539
134,1.511918053052403e-06
135,6.038132720613617e-06
136,3.2162491723209474e-05
137,0.00032219865464620876
138,0.001628788112648419
139,8.236540495319209e-07
140,0.000544066308972539
141,3.2396919334893627e-09
142,0.0003022787120802295
143,0.00029816450307307805
144,0.0007739033547561893
145,4.810497834064555e-09
146,0.011466472931679786
147,0.0003666051105840703
148,0.000500264168727307
149,0.0003887754093618059
150,0.061166750334467855
151,6.867914112504184e-06
152,0.029660616702712583
153,0.001634700973033303
154,0.0025937119867213616
155,1.561369330558086e-05
156,7.601672079751641e-05
157,7.62809090132479e-05
158,3.2162491723209474e-05
159,1.4053562492824325e-06
160,0.00011073377098045556
161,0.001189414623098618
162,5.236098377344056e-05
163,0.00012417987224738465
164,0.0010182288845208619
165,6.560985177469447e-08
166,2.2390772209068e-05
167,0.003672350425233288
168,0.0003887754093618059
169,0.0003924575456530576
170,0.00020973343363484706
171,0.000731688081412938
172,0.00014095191856190292
173,5.4617205641175565e-05
174,0.00020264719019698013
175,0.1320569328996601
176,0.0005838528161670359
177,0.005363963799143303
178,2.2697369377828114e-07
179,2.0665959373264133e-05
180,0.00010135128851695403
181,0.0007114601815760153
182,0.05227610297855145
183,0.00012977369735157904
184,7.352986164457324e-06
185,0.0002488927306214167
186,3.420705281194757e-05
187,1.950875799498281e-06
188,8.760115395839703e-07
189,0.0010204156487052358
190,1.2430891513300133e-05
191,0.00032061525606602494
192,0.0003561604006443914
193,0.0006430127522989693
194,0.029446332816831067
195,0.0003303587840455997
196,3.523674742698619e-09
197,0.00023055614611880887
198,0.001392579210470893
199,0.004432217689802773
200,8.141337556004259e-06
201,8.73031075710266e-06
202,0.022756864197720515
203,4.5705660176037496e-07
204,0.0020704692830686043
205,0.001966453832303165
206,7.231671839296605e-10
207,3.1142270051100264e-05
208,0.05696445300052715
209,1.0597972144209776e-05
210,0.0017715868018904604
211,0.0003474844682057656
212,0.008577669792590331
213,3.86633606233387e-05
214,0.018066812620891454
215,0.05540663539076408
